Age,Workclass,Final Weight,Education,Education Number of Years,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income,Age_original,combined_group,sample_weight,Race_Sex_combined,Age_Sex_combined
Early Adulthood,State-gov,180667,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,37,Early Adulthood_State-gov_HS-grad_Married-civ-spouse_Protective-serv_Husband_White_Male_United-States,0.7,White_Male,Early Adulthood_Male
Midlife,Private,186172,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,46,Midlife_Private_HS-grad_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,1.0991189427312775,White_Male,Midlife_Male
Early Adulthood,Private,309590,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,Jamaica,<=50K,33,Early Adulthood_Private_HS-grad_Never-married_Other-service_Not-in-family_Black_Male_Jamaica,0.5,Black_Male,Early Adulthood_Male
Early Adulthood,Private,34178,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,>50K,40,Early Adulthood_Private_Some-college_Divorced_Craft-repair_Unmarried_White_Male_United-States,2.75,White_Male,Early Adulthood_Male
Midlife,Private,103759,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,44,Midlife_Private_Bachelors_Married-civ-spouse_Tech-support_Husband_White_Male_United-States,0.6379310344827587,White_Male,Midlife_Male
Early Adulthood,State-gov,137900,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,48,United-States,>50K,34,Early Adulthood_State-gov_Bachelors_Never-married_Prof-specialty_Not-in-family_White_Female_United-States,7.5,White_Female,Early Adulthood_Female
Midlife,Private,223911,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,60,Midlife_Private_Some-college_Married-spouse-absent_Adm-clerical_Unmarried_Black_Female_United-States,0.5,Black_Female,Midlife_Female
Midlife,Private,55720,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,2407,0,40,United-States,<=50K,48,Midlife_Private_Some-college_Married-civ-spouse_Transport-moving_Husband_White_Male_United-States,0.9886363636363636,White_Male,Midlife_Male
Early Adulthood,Private,123535,11th,7,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,40,Guatemala,<=50K,39,Early Adulthood_Private_11th_Married-civ-spouse_Other-service_Husband_Other_Male_Guatemala,0.5,Other_Male,Early Adulthood_Male
Youth,Private,479296,9th,5,Never-married,Sales,Own-child,White,Male,0,0,48,United-States,<=50K,24,Youth_Private_9th_Never-married_Sales_Own-child_White_Male_United-States,0.5,White_Male,Youth_Male
Elderly,?,263125,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,2290,0,27,United-States,<=50K,65,Elderly_?_7th-8th_Married-civ-spouse_?_Husband_White_Male_United-States,0.5370370370370371,White_Male,Elderly_Male
Elderly,?,174817,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,32,United-States,<=50K,63,Elderly_?_HS-grad_Married-civ-spouse_?_Husband_White_Male_United-States,0.6122448979591837,White_Male,Elderly_Male
Early Adulthood,Private,134890,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,28,Early Adulthood_Private_HS-grad_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,1.9144736842105263,White_Male,Early Adulthood_Male
Early Adulthood,Private,183887,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1902,46,United-States,>50K,33,Early Adulthood_Private_HS-grad_Married-civ-spouse_Craft-repair_Husband_Black_Male_United-States,3.0,Black_Male,Early Adulthood_Male
Early Adulthood,Private,55360,HS-grad,9,Never-married,Sales,Other-relative,Black,Male,0,0,40,United-States,<=50K,28,Early Adulthood_Private_HS-grad_Never-married_Sales_Other-relative_Black_Male_United-States,0.5,Black_Male,Early Adulthood_Male
Early Adulthood,Private,113211,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K,34,Early Adulthood_Private_Assoc-acdm_Married-civ-spouse_Prof-specialty_Wife_White_Female_United-States,0.5833333333333334,White_Female,Early Adulthood_Female
Youth,Private,224203,11th,7,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,United-States,<=50K,25,Youth_Private_11th_Married-civ-spouse_Craft-repair_Husband_Other_Male_United-States,0.5,Other_Male,Youth_Male
Elderly,?,132112,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,48,United-States,<=50K,74,Elderly_?_HS-grad_Married-civ-spouse_?_Husband_White_Male_United-States,0.6122448979591837,White_Male,Elderly_Male
Early Adulthood,Private,113635,12th,8,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,28,Early Adulthood_Private_12th_Never-married_Craft-repair_Not-in-family_White_Male_United-States,0.5,White_Male,Early Adulthood_Male
Youth,Private,52262,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,23,Youth_Private_Assoc-voc_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.6,White_Male,Youth_Male
Youth,Local-gov,202300,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,25,Youth_Local-gov_Some-college_Never-married_Adm-clerical_Own-child_White_Female_United-States,0.5,White_Female,Youth_Female
Youth,Private,307761,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,<=50K,19,Youth_Private_HS-grad_Never-married_Sales_Own-child_White_Male_United-States,0.5,White_Male,Youth_Male
Midlife,Private,324655,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,48,Midlife_Private_Bachelors_Never-married_Prof-specialty_Not-in-family_White_Male_United-States,0.65625,White_Male,Midlife_Male
Midlife,Private,23336,Masters,14,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K,60,Midlife_Private_Masters_Divorced_Sales_Not-in-family_White_Male_United-States,1.3333333333333333,White_Male,Midlife_Male
Early Adulthood,Private,206199,11th,7,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K,26,Early Adulthood_Private_11th_Never-married_Transport-moving_Not-in-family_Black_Male_United-States,0.5,Black_Male,Early Adulthood_Male
Early Adulthood,Federal-gov,365430,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,38,Early Adulthood_Federal-gov_HS-grad_Divorced_Craft-repair_Unmarried_White_Male_United-States,0.5,White_Male,Early Adulthood_Male
Midlife,Private,42740,Some-college,10,Separated,Other-service,Own-child,White,Female,0,0,39,United-States,<=50K,53,Midlife_Private_Some-college_Separated_Other-service_Own-child_White_Female_United-States,0.5,White_Female,Midlife_Female
Early Adulthood,Private,160594,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,30,Early Adulthood_Private_HS-grad_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.6767441860465117,White_Male,Early Adulthood_Male
Midlife,Self-emp-inc,202069,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,30,United-States,<=50K,53,Midlife_Self-emp-inc_Some-college_Married-civ-spouse_Exec-managerial_Wife_Black_Female_United-States,0.5,Black_Female,Midlife_Female
Youth,?,142875,10th,6,Never-married,?,Other-relative,White,Male,0,0,40,United-States,<=50K,22,Youth_?_10th_Never-married_?_Other-relative_White_Male_United-States,0.5,White_Male,Youth_Male
Midlife,Self-emp-inc,60414,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,99,United-States,>50K,41,Midlife_Self-emp-inc_Bachelors_Married-civ-spouse_Exec-managerial_Husband_White_Male_United-States,0.6186440677966102,White_Male,Midlife_Male
Midlife,Private,340885,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K,42,Midlife_Private_HS-grad_Never-married_Craft-repair_Not-in-family_White_Male_United-States,0.5588235294117647,White_Male,Midlife_Male
Youth,Private,194096,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,22,Youth_Private_Bachelors_Never-married_Other-service_Own-child_White_Female_United-States,0.5,White_Female,Youth_Female
Early Adulthood,State-gov,222506,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,60,United-States,<=50K,27,Early Adulthood_State-gov_Bachelors_Never-married_Prof-specialty_Not-in-family_Black_Female_United-States,0.5,Black_Female,Early Adulthood_Female
Midlife,Private,55191,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K,44,Midlife_Private_Prof-school_Never-married_Prof-specialty_Not-in-family_Black_Female_United-States,0.5,Black_Female,Midlife_Female
Midlife,Private,88572,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K,58,Midlife_Private_HS-grad_Divorced_Adm-clerical_Unmarried_White_Female_United-States,0.5307692307692308,White_Female,Midlife_Female
Early Adulthood,Private,216757,Doctorate,16,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,United-States,<=50K,28,Early Adulthood_Private_Doctorate_Never-married_Prof-specialty_Own-child_White_Male_United-States,0.5,White_Male,Early Adulthood_Male
Midlife,Private,57534,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,48,Midlife_Private_Some-college_Married-civ-spouse_Machine-op-inspct_Husband_White_Male_United-States,0.7419354838709677,White_Male,Midlife_Male
Midlife,?,96321,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K,43,Midlife_?_HS-grad_Married-civ-spouse_?_Husband_White_Male_United-States,2.0294117647058822,White_Male,Midlife_Male
Midlife,Self-emp-not-inc,201908,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,41,Midlife_Self-emp-not-inc_Some-college_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.6282051282051282,White_Male,Midlife_Male
Midlife,Local-gov,237868,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,50,Midlife_Local-gov_Masters_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,2.575,White_Male,Midlife_Male
Midlife,Private,285570,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,46,Midlife_Private_HS-grad_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.9172794117647058,White_Male,Midlife_Male
Early Adulthood,Private,187625,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K,35,Early Adulthood_Private_Some-college_Married-civ-spouse_Sales_Wife_White_Female_United-States,1.1111111111111112,White_Female,Early Adulthood_Female
Youth,Private,376755,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K,24,Youth_Private_Some-college_Never-married_Other-service_Unmarried_White_Female_United-States,0.5,White_Female,Youth_Female
Midlife,Local-gov,137078,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,56,Midlife_Local-gov_Masters_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,2.575,White_Male,Midlife_Male
Midlife,Private,175943,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K,42,Midlife_Private_Bachelors_Never-married_Adm-clerical_Own-child_White_Female_United-States,0.5,White_Female,Midlife_Female
Early Adulthood,Private,211208,11th,7,Separated,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,27,Early Adulthood_Private_11th_Separated_Sales_Not-in-family_White_Male_United-States,0.5,White_Male,Early Adulthood_Male
Early Adulthood,Private,105821,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,36,United-States,<=50K,35,Early Adulthood_Private_Assoc-voc_Married-civ-spouse_Adm-clerical_Husband_White_Male_United-States,0.6923076923076923,White_Male,Early Adulthood_Male
Midlife,Private,205694,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Canada,<=50K,49,Midlife_Private_HS-grad_Never-married_Other-service_Own-child_White_Female_Canada,0.5,White_Female,Midlife_Female
Early Adulthood,Private,148485,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,39,Early Adulthood_Private_Some-college_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.7866666666666666,White_Male,Early Adulthood_Male
Early Adulthood,Private,142264,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,28,Early Adulthood_Private_Assoc-voc_Never-married_Other-service_Not-in-family_White_Male_United-States,0.5,White_Male,Early Adulthood_Male
Midlife,Self-emp-not-inc,125892,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,45,Midlife_Self-emp-not-inc_HS-grad_Married-civ-spouse_Exec-managerial_Husband_White_Male_United-States,0.7162162162162162,White_Male,Midlife_Male
Elderly,Private,250226,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,16,United-States,<=50K,66,Elderly_Private_HS-grad_Widowed_Sales_Not-in-family_White_Female_United-States,0.5384615384615384,White_Female,Elderly_Female
Youth,Private,300679,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K,19,Youth_Private_Some-college_Never-married_Craft-repair_Own-child_White_Female_United-States,0.5,White_Female,Youth_Female
Youth,Private,112626,Some-college,10,Never-married,Priv-house-serv,Own-child,White,Female,0,0,15,United-States,<=50K,18,Youth_Private_Some-college_Never-married_Priv-house-serv_Own-child_White_Female_United-States,0.5,White_Female,Youth_Female
Midlife,Private,153883,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,7688,0,45,United-States,>50K,47,Midlife_Private_Bachelors_Married-civ-spouse_Prof-specialty_Husband_Black_Male_United-States,0.5,Black_Male,Midlife_Male
Midlife,Private,103648,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,41,United-States,<=50K,48,Midlife_Private_Assoc-voc_Divorced_Tech-support_Unmarried_White_Female_United-States,0.5,White_Female,Midlife_Female
Early Adulthood,State-gov,162487,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,?,<=50K,26,Early Adulthood_State-gov_Bachelors_Never-married_Prof-specialty_Not-in-family_White_Male_?,0.5,White_Male,Early Adulthood_Male
Midlife,Local-gov,331650,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,9562,0,32,United-States,>50K,49,Midlife_Local-gov_Masters_Divorced_Prof-specialty_Unmarried_White_Female_United-States,4.5,White_Female,Midlife_Female
Midlife,Self-emp-inc,171338,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,>50K,50,Midlife_Self-emp-inc_Masters_Married-civ-spouse_Sales_Husband_White_Male_United-States,0.5769230769230769,White_Male,Midlife_Male
Midlife,Self-emp-not-inc,178319,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,42,United-States,>50K,47,Midlife_Self-emp-not-inc_Prof-school_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,0.5344827586206896,White_Male,Midlife_Male
Early Adulthood,Private,217460,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,30,Early Adulthood_Private_Bachelors_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,1.956140350877193,White_Male,Early Adulthood_Male
Midlife,Self-emp-not-inc,182653,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,20,United-States,<=50K,44,Midlife_Self-emp-not-inc_Some-college_Never-married_Craft-repair_Not-in-family_White_Male_United-States,0.5,White_Male,Midlife_Male
Elderly,?,152837,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,20,United-States,<=50K,70,Elderly_?_HS-grad_Widowed_?_Unmarried_White_Female_United-States,0.5625,White_Female,Elderly_Female
Midlife,Private,459189,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,47,Midlife_Private_HS-grad_Married-civ-spouse_Transport-moving_Husband_White_Male_United-States,1.1989247311827955,White_Male,Midlife_Male
Midlife,Private,87858,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,>50K,52,Midlife_Private_HS-grad_Married-civ-spouse_Handlers-cleaners_Husband_Black_Male_United-States,1.625,Black_Male,Midlife_Male
Early Adulthood,Private,125279,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,99,United-States,<=50K,32,Early Adulthood_Private_HS-grad_Divorced_Craft-repair_Unmarried_White_Male_United-States,0.5,White_Male,Early Adulthood_Male
Early Adulthood,Self-emp-not-inc,169542,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K,39,Early Adulthood_Self-emp-not-inc_Some-college_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,1.5714285714285714,White_Male,Early Adulthood_Male
Midlife,Private,363418,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,England,>50K,47,Midlife_Private_Bachelors_Married-civ-spouse_Exec-managerial_Husband_White_Male_England,0.5,White_Male,Midlife_Male
Midlife,Private,198282,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,42,Midlife_Private_HS-grad_Married-civ-spouse_Other-service_Husband_White_Male_United-States,0.5853658536585366,White_Male,Midlife_Male
Early Adulthood,Private,104620,Masters,14,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,15,United-States,<=50K,33,Early Adulthood_Private_Masters_Married-civ-spouse_Tech-support_Wife_White_Female_United-States,0.5,White_Female,Early Adulthood_Female
Early Adulthood,Private,176137,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,29,Early Adulthood_Private_HS-grad_Divorced_Adm-clerical_Unmarried_White_Female_United-States,0.5,White_Female,Early Adulthood_Female
